algorithm,seed,HF_calls,HV,IGD_plus
qNEHVI,2,20,0.6489626619309624,0.053777438405016004
qNEHVI,2,30,0.6860849172139428,0.04605700465272005
qNEHVI,2,40,0.7149480297544298,0.03942007928202104
qNEHVI,2,50,0.7519523042472416,0.033036479474940414
qNEHVI,2,60,0.7584909365441403,0.02901877618004238
qNEHVI,2,70,0.7804586782868171,0.025154405986157747
qNEHVI,2,80,0.7976162241737166,0.02241254575660389
qNEHVI,2,90,0.8070478585900248,0.01887346279216219
qNEHVI,2,100,0.8124845447402155,0.018228058416251025
qNEHVI,2,110,0.8224407098590297,0.01549538781314052
qNEHVI,2,120,0.8445832262862008,0.014829958102863942
qNEHVI,2,130,0.8480496936291799,0.013914101424861755
qNEHVI,2,140,0.8493551029750519,0.013247612091015987
qNEHVI,2,150,0.8490286396083263,0.012235337423853866
qNEHVI,2,160,0.8612266109548969,0.011503932653881433
qNEHVI,2,170,0.8675729589168834,0.01148145399960106
qNEHVI,2,180,0.8641997526629182,0.008970113646384937
qNEHVI,2,190,0.8638062436036363,0.01131680500178639
qNEHVI,2,200,0.8724907209916423,0.010885612470097662
qNEHVI,3,20,0.6524677346431715,0.054459859203004723
qNEHVI,3,30,0.687192466438274,0.04619585390510763
qNEHVI,3,40,0.719524129945311,0.038899987402252596
qNEHVI,3,50,0.7448651700172243,0.03281469406844812
qNEHVI,3,60,0.768311106326286,0.030486302037663823
qNEHVI,3,70,0.7784298939086464,0.025596535028353035
qNEHVI,3,80,0.8090735459689139,0.022150074710729727
qNEHVI,3,90,0.8132831660127392,0.019774353626647753
qNEHVI,3,100,0.8269180095041485,0.017314400431528806
qNEHVI,3,110,0.8381692249184173,0.016505525120460336
qNEHVI,3,120,0.8435850890570425,0.014235339795185743
qNEHVI,3,130,0.8496102034703884,0.012828372115883129
qNEHVI,3,140,0.8543502014066463,0.01260459661142147
qNEHVI,3,150,0.8603340407585767,0.014250288163957507
qNEHVI,3,160,0.8665885873195265,0.010646312168861334
qNEHVI,3,170,0.8675491508705327,0.009578870827504167
qNEHVI,3,180,0.8692034461410814,0.010822855975348288
qNEHVI,3,190,0.8765499948338624,0.009608470271081557
qNEHVI,3,200,0.8829487640095391,0.009643937281385878
qNEHVI,4,20,0.6510856320668472,0.0525938946759021
qNEHVI,4,30,0.6821791307651062,0.044957178439984424
qNEHVI,4,40,0.7076261179783998,0.03909277161061232
qNEHVI,4,50,0.7416851404581799,0.03309705507531001
qNEHVI,4,60,0.7487896383831164,0.028429336424816175
qNEHVI,4,70,0.7732480011369421,0.024657703606150293
qNEHVI,4,80,0.7851623696084806,0.021266326811412637
qNEHVI,4,90,0.8015903155764034,0.020228014827789076
qNEHVI,4,100,0.810678341053869,0.01793406973783123
qNEHVI,4,110,0.8214213794152138,0.016095173140684996
qNEHVI,4,120,0.8285911898867326,0.01583782637411902
qNEHVI,4,130,0.8427659247663523,0.013997522640208154
qNEHVI,4,140,0.8409977059337183,0.013019366382358885
qNEHVI,4,150,0.8413902949823244,0.012096120284551353
qNEHVI,4,160,0.8471973845745077,0.011573121785951514
qNEHVI,4,170,0.8540495846113871,0.011390413691292825
qNEHVI,4,180,0.8526575708556131,0.012166764205785708
qNEHVI,4,190,0.8483915845010737,0.010017693435323374
qNEHVI,4,200,0.8574065158899745,0.010791324738886368
qNEHVI,5,20,0.646428223210162,0.05326479264370355
qNEHVI,5,30,0.6805523514166817,0.04489867619182038
qNEHVI,5,40,0.7160763229251305,0.039331681079166084
qNEHVI,5,50,0.7394790276264926,0.03171748419672557
qNEHVI,5,60,0.7607099220313988,0.028864793591131616
qNEHVI,5,70,0.7777067484621896,0.025844774427667156
qNEHVI,5,80,0.7902271280959234,0.0227736784991082
qNEHVI,5,90,0.803617170676666,0.0202282386178286
qNEHVI,5,100,0.8273985572037025,0.018936983257476586
qNEHVI,5,110,0.8336659859741437,0.016344329237348493
qNEHVI,5,120,0.837775464885884,0.016077559831080536
qNEHVI,5,130,0.8502851830338614,0.014084301373144486
qNEHVI,5,140,0.843260737386615,0.013395511688878725
qNEHVI,5,150,0.85707454908591,0.011994078904080822
qNEHVI,5,160,0.8639823781249185,0.011634146911762943
qNEHVI,5,170,0.8674648927876654,0.012144059481759742
qNEHVI,5,180,0.8698718351715549,0.012061074277227607
qNEHVI,5,190,0.8794971234222039,0.010285581805766338
qNEHVI,5,200,0.8668171325819272,0.011240803966211159
qNEHVI,6,20,0.6597385933799477,0.054103195001516086
qNEHVI,6,30,0.6925925833532498,0.046027518785905656
qNEHVI,6,40,0.7189822254867987,0.03970194696515007
qNEHVI,6,50,0.7489050258067073,0.03396279644809949
qNEHVI,6,60,0.7602881901275383,0.02852322875437336
qNEHVI,6,70,0.786460778382991,0.02587094614150614
qNEHVI,6,80,0.7984363153415147,0.02266404569678727
qNEHVI,6,90,0.8113251324904477,0.020392007126543193
qNEHVI,6,100,0.8239571664608227,0.018180196175481264
qNEHVI,6,110,0.8310537111844472,0.016053448149910228
qNEHVI,6,120,0.8458716679229953,0.015649480166867825
qNEHVI,6,130,0.8482799678035357,0.013660295974314982
qNEHVI,6,140,0.8518193766241331,0.012367006547941171
qNEHVI,6,150,0.8581634838749285,0.012410242661675794
qNEHVI,6,160,0.8700427007914148,0.013204681478433995
qNEHVI,6,170,0.8650117850935519,0.011056922387298645
qNEHVI,6,180,0.8659730740466656,0.011404918839464718
qNEHVI,6,190,0.8676598491229328,0.01080163357845987
qNEHVI,6,200,0.8737520266987766,0.01051918176443658
qNEHVI,7,20,0.660898460345317,0.05427668046139441
qNEHVI,7,30,0.6863588961153233,0.04532875414635123
qNEHVI,7,40,0.7187513673554097,0.038527864900456385
qNEHVI,7,50,0.7435694824218908,0.033802831215586915
qNEHVI,7,60,0.7591935764950816,0.028508788280175706
qNEHVI,7,70,0.7799809190695077,0.025662291306412992
qNEHVI,7,80,0.7954265934606423,0.021512435578432583
qNEHVI,7,90,0.8117253752324387,0.019593199342873385
qNEHVI,7,100,0.8203232912778594,0.017555744454581586
qNEHVI,7,110,0.8226881136730516,0.016302581795190185
qNEHVI,7,120,0.8357614525353027,0.014693217128065277
qNEHVI,7,130,0.8480391751179868,0.013940070643403319
qNEHVI,7,140,0.8463097872626854,0.013241281527852446
qNEHVI,7,150,0.8583491598952567,0.013354413098187693
qNEHVI,7,160,0.8611106072567813,0.011518842030457844
qNEHVI,7,170,0.8600268659767806,0.010522700735123243
qNEHVI,7,180,0.8698200455984434,0.01150176020273094
qNEHVI,7,190,0.8539234521561236,0.010286761190521326
qNEHVI,7,200,0.8661527816119418,0.011135326657318083
qNEHVI,8,20,0.6480436824172662,0.05375487441395007
qNEHVI,8,30,0.6961438531835717,0.045510425596216854
qNEHVI,8,40,0.7103491091263838,0.03921005192664069
qNEHVI,8,50,0.7442660040933419,0.03248981788043733
qNEHVI,8,60,0.7791745041988055,0.02899534154293011
qNEHVI,8,70,0.7838302075444917,0.02518007747808292
qNEHVI,8,80,0.8115446231134554,0.021460818416423465
qNEHVI,8,90,0.8188408540843174,0.019548997609511582
qNEHVI,8,100,0.8254974826085829,0.018291372568785026
qNEHVI,8,110,0.8338568665986544,0.014858447910291199
qNEHVI,8,120,0.8449920971854418,0.015458012128968872
qNEHVI,8,130,0.8542366285456441,0.013450878412872468
qNEHVI,8,140,0.8643814100876864,0.013626457252580704
qNEHVI,8,150,0.8673009328799706,0.011601020448989623
qNEHVI,8,160,0.8690528911694506,0.011452762935913652
qNEHVI,8,170,0.8718758171383595,0.012209386016275832
qNEHVI,8,180,0.8778418816587826,0.010132781083084935
qNEHVI,8,190,0.8767500342428068,0.010408972163586168
qNEHVI,8,200,0.8790545961277131,0.011105265819810814
qNEHVI,9,20,0.6542866792166527,0.05373397935143419
qNEHVI,9,30,0.688596332860576,0.04547065743910056
qNEHVI,9,40,0.7176639410166936,0.039842488487785085
qNEHVI,9,50,0.746085230675646,0.03411031837697915
qNEHVI,9,60,0.7681512506169594,0.02978860425213569
qNEHVI,9,70,0.7842639265385015,0.025315016357029967
qNEHVI,9,80,0.7989708604106888,0.02169801555658355
qNEHVI,9,90,0.8026899873010198,0.01970262773201289
qNEHVI,9,100,0.8247491396756139,0.017294378772108897
qNEHVI,9,110,0.8223747456068019,0.015161437995086638
qNEHVI,9,120,0.8419675269706284,0.015459541545146473
qNEHVI,9,130,0.8419772509231765,0.01458070560235448
qNEHVI,9,140,0.850571843452842,0.01402180361039665
qNEHVI,9,150,0.8574636361730047,0.013191059279040514
qNEHVI,9,160,0.863534838561524,0.011311812358671607
qNEHVI,9,170,0.8659898156097672,0.011850443001599943
qNEHVI,9,180,0.8661275189663228,0.009743131763009269
qNEHVI,9,190,0.8685905209200012,0.01007776807939652
qNEHVI,9,200,0.8750113947684437,0.01084759436582389
qNEHVI,10,20,0.6457850914815122,0.053938397726038985
qNEHVI,10,30,0.6877580448145191,0.04646031269344065
qNEHVI,10,40,0.7096029965196436,0.03837084857494754
qNEHVI,10,50,0.7350204079640772,0.03381311000185383
qNEHVI,10,60,0.7642042564641118,0.02903578491908951
qNEHVI,10,70,0.7740172683313131,0.026701671621566052
qNEHVI,10,80,0.8023842417213061,0.02252458441224218
qNEHVI,10,90,0.8035925104753486,0.01997830331550866
qNEHVI,10,100,0.8208272708366865,0.01798214119741112
qNEHVI,10,110,0.8234640915293638,0.01588679431263014
qNEHVI,10,120,0.8449480600525818,0.015399379516679763
qNEHVI,10,130,0.8449087423666596,0.013662656389106163
qNEHVI,10,140,0.8517273794668874,0.01159254335247174
qNEHVI,10,150,0.8484722328952451,0.01269505056524101
qNEHVI,10,160,0.8591911299850008,0.011224688388983899
qNEHVI,10,170,0.8696230263950597,0.011074094711683077
qNEHVI,10,180,0.865045506870389,0.01094703350973868
qNEHVI,10,190,0.8656519840338507,0.011159423359590522
qNEHVI,10,200,0.8671227566286143,0.009070356648675502
qNEHVI,11,20,0.6517020234271406,0.05354241472851506
qNEHVI,11,30,0.686144684912596,0.04532533014329016
qNEHVI,11,40,0.7255468065398663,0.03763552401744109
qNEHVI,11,50,0.7442974936537393,0.03237170735066427
qNEHVI,11,60,0.7690952365128243,0.029586415189875283
qNEHVI,11,70,0.7847666772787572,0.025124653548539398
qNEHVI,11,80,0.8023738559396211,0.022088149223314694
qNEHVI,11,90,0.8167170003126379,0.01926357293963044
qNEHVI,11,100,0.8277490960266534,0.01640463756923441
qNEHVI,11,110,0.8320139889552145,0.015799228331734947
qNEHVI,11,120,0.8412901803683478,0.015618413395101295
qNEHVI,11,130,0.8438789417321463,0.013375918653239949
qNEHVI,11,140,0.8477207602412882,0.013583079310548403
qNEHVI,11,150,0.8620840226274221,0.012281504229776433
qNEHVI,11,160,0.8577103525376879,0.011562441563830026
qNEHVI,11,170,0.865564031586194,0.010809637027097984
qNEHVI,11,180,0.872017138372588,0.00999710341330099
qNEHVI,11,190,0.8727725104886027,0.01244619493275557
qNEHVI,11,200,0.8812049550806872,0.011224497027872584
qNEHVI,12,20,0.6529086534104336,0.05369216876356424
qNEHVI,12,30,0.6857246156293172,0.04615606193333614
qNEHVI,12,40,0.7172391912865331,0.038847514952744265
qNEHVI,12,50,0.7458476413894268,0.033836044647800316
qNEHVI,12,60,0.758140879726766,0.02986634802375358
qNEHVI,12,70,0.7837704901542425,0.024801342551903655
qNEHVI,12,80,0.7910856144703172,0.02141968083304352
qNEHVI,12,90,0.8113599819104146,0.019922489554906407
qNEHVI,12,100,0.8185017371396099,0.018438458539192022
qNEHVI,12,110,0.8385970414604471,0.016676764016271908
qNEHVI,12,120,0.8477886222660556,0.0141698528624961
qNEHVI,12,130,0.8508082747824902,0.013978671740590797
qNEHVI,12,140,0.8541410079305859,0.01299783443531014
qNEHVI,12,150,0.8617282356263964,0.01162553877160954
qNEHVI,12,160,0.8614072897331253,0.01325681212927069
qNEHVI,12,170,0.868641734039945,0.011057238611969281
qNEHVI,12,180,0.8715303896648666,0.009655001558914633
qNEHVI,12,190,0.8753805496501653,0.009742729986740618
qNEHVI,12,200,0.8719383680896529,0.01016755085301514
qNEHVI,13,20,0.6597535665917911,0.0534978621805263
qNEHVI,13,30,0.6901589487592891,0.04706682459138346
qNEHVI,13,40,0.7163727901217192,0.038755372281678295
qNEHVI,13,50,0.7450461432456799,0.033391373878659966
qNEHVI,13,60,0.761701006825553,0.02810089730417739
qNEHVI,13,70,0.789661857167139,0.025815643943169327
qNEHVI,13,80,0.8031361216140598,0.02258069664150087
qNEHVI,13,90,0.8153855144706097,0.020065710779155907
qNEHVI,13,100,0.8283082055878813,0.019102274647258822
qNEHVI,13,110,0.8439832603987321,0.01491832194731143
qNEHVI,13,120,0.8494540568042769,0.014927220391598163
qNEHVI,13,130,0.8530881668000709,0.014332549145653838
qNEHVI,13,140,0.8554402726397253,0.01329713902200983
qNEHVI,13,150,0.8628282880796886,0.010859901857580442
qNEHVI,13,160,0.8678546733890288,0.01060738519349829
qNEHVI,13,170,0.8735861539532463,0.01109046785562091
qNEHVI,13,180,0.8724678795865198,0.011882637008139225
qNEHVI,13,190,0.8801398358496713,0.009914347928241252
qNEHVI,13,200,0.8828277087741467,0.00962230011486766
qNEHVI,14,20,0.650220168335157,0.05332668989226956
qNEHVI,14,30,0.6826819100841487,0.045848405399674316
qNEHVI,14,40,0.7246910985889874,0.038321717443344415
qNEHVI,14,50,0.7532326013482766,0.034924415498075324
qNEHVI,14,60,0.7706657537916054,0.03001582760383524
qNEHVI,14,70,0.7905561661122642,0.026049390741622193
qNEHVI,14,80,0.7987916740979449,0.021612636333177063
qNEHVI,14,90,0.8161442051422143,0.021056538011912637
qNEHVI,14,100,0.8309226629737787,0.01768735423505003
qNEHVI,14,110,0.8421603396888931,0.015341417883335559
qNEHVI,14,120,0.8479375212550798,0.015166462265660579
qNEHVI,14,130,0.8680040532002722,0.013155230118088735
qNEHVI,14,140,0.8568470317338815,0.012983482985157108
qNEHVI,14,150,0.869074295951828,0.012891180735222793
qNEHVI,14,160,0.8673537775387472,0.01190636516256826
qNEHVI,14,170,0.8733491097829243,0.012427104707778119
qNEHVI,14,180,0.869152625626273,0.010488652555043488
qNEHVI,14,190,0.8738643035671574,0.00996551176743243
qNEHVI,14,200,0.8680527061051324,0.010179925295692423
qNEHVI,15,20,0.6503776070971649,0.055006438522890694
qNEHVI,15,30,0.683538374809744,0.0470003386296153
qNEHVI,15,40,0.7184535583243544,0.03887762132858925
qNEHVI,15,50,0.7400342014125566,0.0339789415030722
qNEHVI,15,60,0.7639124869863136,0.027763182985054844
qNEHVI,15,70,0.7793991869066522,0.02579254074975203
qNEHVI,15,80,0.8005903379688903,0.022480861049717183
qNEHVI,15,90,0.8185488466348071,0.020561229888054765
qNEHVI,15,100,0.8216875650294162,0.016843246235766492
qNEHVI,15,110,0.8358692046495566,0.016031005696607994
qNEHVI,15,120,0.8308467852464179,0.014286515327452875
qNEHVI,15,130,0.8439852629610746,0.012938880701028272
qNEHVI,15,140,0.8523632948007703,0.012851512335170248
qNEHVI,15,150,0.8573972515530104,0.011459220116081576
qNEHVI,15,160,0.8636406951038768,0.011558171827118784
qNEHVI,15,170,0.862554327816278,0.011492175514342763
qNEHVI,15,180,0.8715510561492482,0.011308470151045302
qNEHVI,15,190,0.872311275877421,0.01182363024588711
qNEHVI,15,200,0.873161729552761,0.009825367892566822
qNEHVI,16,20,0.6551129392426841,0.05398738767104614
qNEHVI,16,30,0.6828689421759667,0.04538216384501286
qNEHVI,16,40,0.7203174817249722,0.03686129649194943
qNEHVI,16,50,0.7395803456502057,0.03509425884297576
qNEHVI,16,60,0.757691536721141,0.030199547896968597
qNEHVI,16,70,0.7794779954966323,0.024746048112013228
qNEHVI,16,80,0.795532580822232,0.022401714270067086
qNEHVI,16,90,0.8130259937556884,0.02026507461343421
qNEHVI,16,100,0.8159622797752587,0.01781619959559577
qNEHVI,16,110,0.8273608334618842,0.015947144277660908
qNEHVI,16,120,0.8360202112437957,0.014094304962683723
qNEHVI,16,130,0.8433092348739651,0.014641176322619872
qNEHVI,16,140,0.8549398888077909,0.012629748791426067
qNEHVI,16,150,0.8492723066443559,0.011724540503260428
qNEHVI,16,160,0.8605197507973141,0.012489271289686346
qNEHVI,16,170,0.8686837632526901,0.012257720310306164
qNEHVI,16,180,0.869946172217968,0.011242569631161888
qNEHVI,16,190,0.8707428656542537,0.010154342606702301
qNEHVI,16,200,0.862926572785251,0.0098905382967968
qNEHVI,17,20,0.6554034757965849,0.05379731117830819
qNEHVI,17,30,0.6878171411765066,0.04675948021739874
qNEHVI,17,40,0.7099560848790787,0.039191622975259674
qNEHVI,17,50,0.7375060351626245,0.03312801700425128
qNEHVI,17,60,0.7689810829718592,0.029652045324857847
qNEHVI,17,70,0.786753116342264,0.024632217975770383
qNEHVI,17,80,0.8007458735675053,0.022804622455157846
qNEHVI,17,90,0.8046516996828023,0.02059754738056709
qNEHVI,17,100,0.8213985491838209,0.01710893601016241
qNEHVI,17,110,0.833836169290972,0.015962596854822153
qNEHVI,17,120,0.8458730914380188,0.015124884105212006
qNEHVI,17,130,0.8502489053866578,0.0138005919853166
qNEHVI,17,140,0.8586902380819649,0.012983726358082199
qNEHVI,17,150,0.8616340170652508,0.010835759952170416
qNEHVI,17,160,0.8656234339995627,0.01302530856714302
qNEHVI,17,170,0.8721227701018704,0.011915368118325635
qNEHVI,17,180,0.8669430769700686,0.012095033514202057
qNEHVI,17,190,0.8833377205918231,0.010143571646509692
qNEHVI,17,200,0.8770509993325738,0.009787167199469276
qNEHVI,18,20,0.64704170144836,0.05322260348616442
qNEHVI,18,30,0.6881501962347258,0.044640810305734344
qNEHVI,18,40,0.71957238294863,0.038673647561213345
qNEHVI,18,50,0.7433527621270385,0.033817689216342414
qNEHVI,18,60,0.7596149770158714,0.028976189297755858
qNEHVI,18,70,0.7915938880814847,0.024577645249538215
qNEHVI,18,80,0.7972208316699346,0.02172810706176612
qNEHVI,18,90,0.8114741832770973,0.01792758831496168
qNEHVI,18,100,0.8185061640267225,0.01764432126106996
qNEHVI,18,110,0.82877392945958,0.01684864874972383
qNEHVI,18,120,0.8340562069603007,0.016454509728967805
qNEHVI,18,130,0.8497565101186918,0.01302978292388
qNEHVI,18,140,0.8516663378189003,0.012425273432644017
qNEHVI,18,150,0.8566852390434846,0.012492162194093853
qNEHVI,18,160,0.8593451553925514,0.011456606448710775
qNEHVI,18,170,0.8619235975885424,0.010389435611285169
qNEHVI,18,180,0.8674948147875453,0.009737532670253549
qNEHVI,18,190,0.8747906402056215,0.010666225251168853
qNEHVI,18,200,0.8702950743016994,0.01077336014369425
qNEHVI,19,20,0.6484768088598738,0.05477497748990806
qNEHVI,19,30,0.6883142399740111,0.04434740966865551
qNEHVI,19,40,0.7119058453558945,0.038405571312298506
qNEHVI,19,50,0.7434725178330478,0.03191765550385152
qNEHVI,19,60,0.7661599155743695,0.028952555051570215
qNEHVI,19,70,0.7853550082789782,0.02501018035528798
qNEHVI,19,80,0.7975216044192383,0.022227291706104328
qNEHVI,19,90,0.8148891901093442,0.01850356430431504
qNEHVI,19,100,0.8263817302086588,0.016858175031688072
qNEHVI,19,110,0.8382575382595889,0.015374708441792626
qNEHVI,19,120,0.8455512569989838,0.014910729546353233
qNEHVI,19,130,0.8486974589552537,0.013896476279682315
qNEHVI,19,140,0.8524641749798912,0.012430681070865554
qNEHVI,19,150,0.8564459367680339,0.012972064412030311
qNEHVI,19,160,0.8682334340416367,0.011405100806900374
qNEHVI,19,170,0.874041219624007,0.009996624272710114
qNEHVI,19,180,0.8752966884121616,0.011014046694278893
qNEHVI,19,190,0.8730014743572542,0.010426862599991359
qNEHVI,19,200,0.8778362671384993,0.008933070960692718
qNEHVI,20,20,0.6581594566839167,0.05372093502534598
qNEHVI,20,30,0.6920718691567156,0.04621128091381822
qNEHVI,20,40,0.7190261434381462,0.03949335720735936
qNEHVI,20,50,0.7406329293132091,0.0344532362561158
qNEHVI,20,60,0.7726545387454942,0.027588809583225002
qNEHVI,20,70,0.7836273948487303,0.02397788777708263
qNEHVI,20,80,0.8007635720613856,0.022250737169506072
qNEHVI,20,90,0.8115022687512983,0.02020654643036252
qNEHVI,20,100,0.8182380522287644,0.016861798683877126
qNEHVI,20,110,0.8348747172397657,0.0167524056038003
qNEHVI,20,120,0.8464566939080042,0.016063707609002286
qNEHVI,20,130,0.8455975354570296,0.013611964454230224
qNEHVI,20,140,0.8536522993579365,0.012127528033006754
qNEHVI,20,150,0.8594205601287529,0.012674095506303941
qNEHVI,20,160,0.8605917044747897,0.012296888005841578
qNEHVI,20,170,0.8611079707193765,0.011746767091294597
qNEHVI,20,180,0.8656719800823464,0.010251782171137667
qNEHVI,20,190,0.8721142927995827,0.010543210843493696
qNEHVI,20,200,0.876220126683395,0.010400933724843625
qNEHVI,21,20,0.6511690922192446,0.054389924346504796
qNEHVI,21,30,0.6823771104220219,0.04564417818387492
qNEHVI,21,40,0.7106806933154609,0.03839384044351352
qNEHVI,21,50,0.7308818487738431,0.03355246745151965
qNEHVI,21,60,0.7557230921490341,0.02874670615082064
qNEHVI,21,70,0.7632006581168124,0.025836238904804798
qNEHVI,21,80,0.7817854928958026,0.023401804547565637
qNEHVI,21,90,0.805244871049265,0.019837434326871448
qNEHVI,21,100,0.8065237527372402,0.01744321153359182
qNEHVI,21,110,0.8184557715266902,0.01632395209231519
qNEHVI,21,120,0.8249291861939894,0.015836607875696414
qNEHVI,21,130,0.8343290638396864,0.013291300406132165
qNEHVI,21,140,0.8416637275312538,0.012751465676306606
qNEHVI,21,150,0.8417300245021535,0.01230691037355818
qNEHVI,21,160,0.8458213455349934,0.010162119678291552
qNEHVI,21,170,0.8576030515747424,0.010566269591505357
qNEHVI,21,180,0.8668704889933758,0.010189234779775604
qNEHVI,21,190,0.8609505038086033,0.010760819278547315
qNEHVI,21,200,0.8613335824060615,0.009864912528088916
qNEHVI,22,20,0.6560375355515441,0.05459493823508962
qNEHVI,22,30,0.6853101943003049,0.047346133844175124
qNEHVI,22,40,0.7188352038613272,0.038357421459580376
qNEHVI,22,50,0.7369726536474791,0.0331678521576345
qNEHVI,22,60,0.7566604568934618,0.029235597775590778
qNEHVI,22,70,0.7840669586800617,0.024609633748823367
qNEHVI,22,80,0.7948574560204209,0.022976948681629014
qNEHVI,22,90,0.8073599077219947,0.018983599413930567
qNEHVI,22,100,0.8225971296756542,0.01716657570158826
qNEHVI,22,110,0.8240360856591299,0.01530623086258795
qNEHVI,22,120,0.8369303318263593,0.015784035883474424
qNEHVI,22,130,0.8458435522675931,0.012800389675308815
qNEHVI,22,140,0.8515709670301318,0.012866190807315632
qNEHVI,22,150,0.8573483396374139,0.011666792758710787
qNEHVI,22,160,0.8579684356827847,0.011848350692886334
qNEHVI,22,170,0.8642832331321255,0.01142355825407038
qNEHVI,22,180,0.8609249242689004,0.012949004204820602
qNEHVI,22,190,0.8724140262702281,0.009847292936061255
qNEHVI,22,200,0.876422558304038,0.011594963033600556
qNEHVI,23,20,0.6527388124734878,0.05326343716177673
qNEHVI,23,30,0.6905428693984066,0.04707024716372217
qNEHVI,23,40,0.7163095982805167,0.039358862428966905
qNEHVI,23,50,0.7361071791309146,0.03347188802006035
qNEHVI,23,60,0.759108946641026,0.02636366455278693
qNEHVI,23,70,0.777669008405084,0.02440557614299684
qNEHVI,23,80,0.7914104644069152,0.022468159378071288
qNEHVI,23,90,0.8142468049447122,0.019305294987618748
qNEHVI,23,100,0.8171058248537557,0.01807618780280349
qNEHVI,23,110,0.8291500848954043,0.017586408172227206
qNEHVI,23,120,0.8392140644041811,0.014799828045552903
qNEHVI,23,130,0.8412431097652732,0.014529048853144117
qNEHVI,23,140,0.8565178725806613,0.014230106222049996
qNEHVI,23,150,0.8493288796263423,0.013150746519812188
qNEHVI,23,160,0.8547002091732058,0.010701506013093045
qNEHVI,23,170,0.8605161927514419,0.010574504727942016
qNEHVI,23,180,0.8634522178405142,0.011358323248034947
qNEHVI,23,190,0.860288784088142,0.009407160894324522
qNEHVI,23,200,0.8663010494199671,0.010665626843170198
qNEHVI,24,20,0.6477330287743818,0.053280515136771935
qNEHVI,24,30,0.6865925726021366,0.04490373837129359
qNEHVI,24,40,0.7094517128315565,0.03938252863866572
qNEHVI,24,50,0.7395148080488889,0.0328491607104059
qNEHVI,24,60,0.7550116369155379,0.028271656625226627
qNEHVI,24,70,0.7849679803841455,0.02455639533810215
qNEHVI,24,80,0.7857726246708724,0.022401040719527896
qNEHVI,24,90,0.8022308011095578,0.019070009640890437
qNEHVI,24,100,0.8236151790665258,0.018054573352093022
qNEHVI,24,110,0.820614005148302,0.01661875000580671
qNEHVI,24,120,0.828905242513346,0.01421571265348793
qNEHVI,24,130,0.8353189428296004,0.01325061652061526
qNEHVI,24,140,0.8460079261063891,0.015277064131183078
qNEHVI,24,150,0.8483417859442473,0.012258946894623984
qNEHVI,24,160,0.850059919890072,0.011917256431383057
qNEHVI,24,170,0.8562268561294087,0.010221482105952783
qNEHVI,24,180,0.8599364834887137,0.010679147097590701
qNEHVI,24,190,0.8606070910048208,0.01031882789452047
qNEHVI,24,200,0.8632249906361854,0.009192689786432907
qNEHVI,25,20,0.6545201804853119,0.05444350254133027
qNEHVI,25,30,0.6854229645691817,0.04478720333126574
qNEHVI,25,40,0.7196569742493353,0.038138813414662506
qNEHVI,25,50,0.7464447639553649,0.03360478080831967
qNEHVI,25,60,0.7705615239431591,0.028914389263719364
qNEHVI,25,70,0.7915877783082076,0.025348742428970686
qNEHVI,25,80,0.8047805983812114,0.022845578871256714
qNEHVI,25,90,0.8088398181209568,0.02050299605137037
qNEHVI,25,100,0.8252114234020983,0.018144733426539876
qNEHVI,25,110,0.8347816640304373,0.01628080425514256
qNEHVI,25,120,0.8448825631024964,0.0137367172011565
qNEHVI,25,130,0.8518146361775292,0.013268853426928994
qNEHVI,25,140,0.8549250047634688,0.01266624009599552
qNEHVI,25,150,0.8543636171894081,0.01306516938577726
qNEHVI,25,160,0.8703883035518168,0.010456156163239564
qNEHVI,25,170,0.8681283291603515,0.01248042774933683
qNEHVI,25,180,0.8704206189917604,0.011100222098813329
qNEHVI,25,190,0.8798435809680216,0.009415104078364775
qNEHVI,25,200,0.8709394659848383,0.010264954514054566
qNEHVI,26,20,0.6472169920541252,0.052881742807812604
qNEHVI,26,30,0.6874299558958953,0.04611973254164227
qNEHVI,26,40,0.7187968858190038,0.039168673466963524
qNEHVI,26,50,0.7406565176634047,0.034440753553659394
qNEHVI,26,60,0.7575063540521844,0.029853302580905437
qNEHVI,26,70,0.7910701660480148,0.026172820857087824
qNEHVI,26,80,0.795590417899547,0.022054701728845005
qNEHVI,26,90,0.8055674483102908,0.020303610639544008
qNEHVI,26,100,0.8242249885793483,0.017226806477359684
qNEHVI,26,110,0.8321122742508621,0.016073085532486733
qNEHVI,26,120,0.8392440511858547,0.015478965761646962
qNEHVI,26,130,0.8503955076780914,0.013528388390633627
qNEHVI,26,140,0.8505305067494418,0.012876442271227289
qNEHVI,26,150,0.857904468340803,0.011489685578487504
qNEHVI,26,160,0.8596528856147149,0.012113406595505834
qNEHVI,26,170,0.8685471446191135,0.01000500083753821
qNEHVI,26,180,0.8777011922662106,0.011687604255418177
qNEHVI,26,190,0.8796210052781499,0.010086044028793225
qNEHVI,26,200,0.8673051874806266,0.009783184494875172
qNEHVI,27,20,0.6493520470913381,0.05369522528424146
qNEHVI,27,30,0.6856246796282301,0.0457263151206151
qNEHVI,27,40,0.7081628085034873,0.03799766326226014
qNEHVI,27,50,0.7407388017481512,0.032630093252363816
qNEHVI,27,60,0.7550227931211669,0.028784503206719957
qNEHVI,27,70,0.7817463708125258,0.025216497259374544
qNEHVI,27,80,0.8022822283496589,0.02188002564302791
qNEHVI,27,90,0.8121700363098525,0.01977759342835077
