specimen,temperature_C,DSC_heat_flow_arb,DMA_storage_modulus_MPa,free_axial_contraction_fraction
4,71.0,0.05761914898856789,5.080162365243118,0.016800410244882196
4,72.0,0.08246913561918513,5.06013071513706,0.01971005823852021
4,73.0,0.15652479123928975,5.035680075578108,0.022079214099250132
4,74.0,0.20375272691805046,5.005896037151999,0.023915025775496975
4,75.0,0.24108142928309145,4.969704664201423,0.02590451529896439
4,76.0,0.32232247741258296,4.925859227116617,0.03291590253214334
4,77.0,0.3874343231172324,4.872933512290022,0.03694723125500489
4,78.0,0.482736150091644,4.809326329171184,0.0443990368452438
4,79.0,0.6368855658353426,4.73328325566617,0.045992486236719005
4,80.0,0.6894091972538089,4.642942918457684,0.054261799449750785
4,81.0,0.8936006074780634,4.536415682803367,0.0656846966153771
4,82.0,1.012359838033803,4.411901743253431,0.07170244571818785
4,83.0,1.1331579641462686,4.267852263073045,0.07963699936695322
4,84.0,1.3162088795465594,4.103170445063135,0.08890698424354346
4,85.0,1.407532313321106,3.9174388441875427,0.10015550734997285
4,86.0,1.589490255097638,3.7111458288010035,0.10659210229602907
4,87.0,1.6986027815396507,3.485870939510478,0.1191859311835115
4,88.0,1.7700511045191845,3.244381223536892,0.1327968623540313
4,89.0,1.806447061236871,2.9905944872003034,0.14229493239982283
4,90.0,1.8421387596665493,2.7293846988761175,0.1597155736572155
4,91.0,1.900940730103269,2.4662377493041814,0.1697481260241347
4,92.0,1.8165017896139617,2.206803515360367,0.18385029105290476
4,93.0,1.7255440469829408,1.9564191430525297,0.19341626001714546
4,94.0,1.6216961860626584,1.719686859855727,0.21160547815028236
4,95.0,1.5070490934679874,1.500173847927139,0.21739665278742762
4,96.0,1.3723854558675288,1.3002684589377331,0.2279447189803192
4,97.0,1.2111413779987763,1.1211894735293866,0.23888269045608532
4,98.0,1.0812971108234808,0.9631158309255947,0.24970802524882005
4,99.0,0.9045461995438776,0.8253899827787652,0.2548410040174092
4,100.0,0.7643343830431447,0.7067484052290537,0.26744104690047765
4,101.0,0.6014628478919225,0.605542871343726,0.26943335832379894
4,102.0,0.48858400513977335,0.519929796952468,0.2773928485751327
4,103.0,0.4315639998596656,0.448017703215546,0.2852732070608922
4,104.0,0.3169137954051801,0.3879722310425472,0.29265060380650165
4,105.0,0.26546944479097523,0.3380837423821225,0.295253764811583
4,106.0,0.13756167842994774,0.29680499516520187,0.2973919153678565
4,107.0,0.08394811096497834,0.2627666990015306,0.30129234404357064
4,108.0,0.0651937484420898,0.2347778948338822,0.3047180249652927
4,109.0,0.0144783236720737,0.2118167508220609,0.3044908850243154
4,110.0,0.020463615667989432,0.19301595948464906,0.3125483572784288
4,111.0,-0.010521699156139454,0.17764567821537186,0.3087635745497084
4,112.0,-0.07926279323546691,0.16509595880517317,0.3098622464800421
4,113.0,-0.08482653787974884,0.15485986522051903,0.31413063230483684
4,114.0,-0.06826190996855655,0.14651794947635716,0.31314360931801843
4,115.0,-0.08237087448543252,0.13972439801014608,0.32114838473380986
4,116.0,-0.09207830493372218,0.13419493168498386,0.3181750970315762
4,117.0,-0.08084633791664032,0.12969640431099047,0.3187931833602898
4,118.0,-0.08182083305577996,0.12603796839221432,0.3180393051167625
4,119.0,-0.09897428605451167,0.12306364126119429,0.32256575018002676
4,120.0,-0.06088999276895051,0.12064609467218047,0.3176045020458023
4,121.0,-0.0925986367833221,0.11868149589665596,0.3225735489026661
4,122.0,-0.07810709526509341,0.1170852415193781,0.32359138734241005
4,123.0,-0.10605973420759784,0.11578844206434283,0.3215560078153074
4,124.0,-0.11849792096214509,0.11473503357887417,0.32208846643112277
4,125.0,-0.09567265842545318,0.11387940979221234,0.3213015752748797
4,126.0,-0.041969364748369806,0.11318448459781533,0.3224562151272606
4,127.0,-0.09364842603859559,0.11262010900305355,0.32520160096993356
4,128.0,-0.0505342175101377,0.11216177924280189,0.32092644052029384
4,129.0,-0.04504530060000034,0.111789583522154,0.32216777146084874
4,130.0,-0.06819100473802192,0.11148734398041654,0.323390450865217
4,131.0,-0.03569625890643749,0.11124191813355797,0.32469346303995744
4,132.0,-0.03153977728201349,0.1110426304445354,0.32471477417748157
4,133.0,0.01791748817414332,0.11088080997277462,0.32375041154663725
4,134.0,-0.035639130416785667,0.11074941443278859,0.3228688070274559
4,135.0,-0.020855214288128504,0.11064272459604717,0.32617847022397706
4,136.0,-0.029302066247327396,0.11055609592884391,0.3253439220710307
4,137.0,-0.02425005652945308,0.11048575678247137,0.3269793114745251
4,138.0,-0.024352789670641573,0.11042864443388892,0.32565682484240815
4,139.0,0.028344387196715493,0.11038227189352465,0.32561008259337576
4,140.0,-0.014848541747538573,0.11034461971707668,0.32545656533224226
4,141.0,0.04063778090903467,0.11031404813416702,0.3229277828177054
4,142.0,0.04686442339040217,0.11028922568300711,0.3274355731856452
4,143.0,0.06775194586122105,0.11026907125350167,0.3252843326236703
4,144.0,0.00627396528881332,0.11025270702150756,0.32403842416348644
4,145.0,0.05873619194028748,0.11023942022888944,0.32393770717380865
5,20.0,0.11791613254342749,5.088643374158284,0.00183542896606817
5,21.0,0.10857813989248198,5.088642760809544,0.0020610404619822932
5,22.0,0.10717386406278114,5.088642005394943,0.00043006598567987326
5,23.0,0.06604126901438229,5.088641075008776,0.0
5,24.0,0.04239334728868289,5.088639929123654,0.00010638375924795554
5,25.0,0.07115244108506445,5.088638517825172,0.0
5,26.0,0.07030217755090716,5.088636779637693,0.0
5,27.0,0.07448005407931432,5.088634638846566,0.0
5,28.0,0.051790436823318436,5.08863200220013,0.00029898238711537116
5,29.0,0.06582843085970912,5.088628754847882,0.0011221898205905011
5,30.0,0.05267511322936767,5.088624755337896,0.0033865574200696246
5,31.0,0.01017087929458425,5.088619829455666,0.0
5,32.0,0.034958487176766466,5.088613762636047,0.000818724515869352
5,33.0,-0.008095345377125099,5.088606290617883,0.0
5,34.0,0.03630944139069975,5.088597087934468,0.0
5,35.0,0.035473576399053006,5.088585753738741,0.001187784228144239
5,36.0,-0.03063722384869147,5.088571794346216,0.0
5,37.0,-0.009020231051347572,5.088554601735894,0.0
5,38.0,-0.03818948224409098,5.088533427073682,0.0
5,39.0,-0.020615776005993926,5.088507348106536,0.001771948047011153
5,40.0,0.010990508171473554,5.088475229009387,0.0012985713658489376
5,41.0,-0.0947868893643668,5.088435670939333,0.0013610658883822504
5,42.0,-0.06626516440885964,5.088386951148653,0.0
5,43.0,-0.047112056352263336,5.088326948012626,0.002837750053442014
5,44.0,-0.10713168416759924,5.0882530487187765,0.0031073687207603747
5,45.0,-0.058245232246061485,5.0881620356154045,0.0013785358976787902
5,46.0,-0.09080248996835745,5.088049946297328,0.0012461062373469148
5,47.0,-0.08525588638587,5.087911901377609,0.0
5,48.0,-0.09237096383759887,5.087741892508775,0.0
5,49.0,-0.059960755175603106,5.0875325215195675,0.003867321890858845
5,50.0,-0.10945022881992537,5.0872746794552866,0.0
5,51.0,-0.10852564861366057,5.086957151770049,0.0
5,52.0,-0.09275500159136743,5.086566132820751,0.0
5,53.0,-0.10159792099242584,5.086084629040819,0.0
5,54.0,-0.12047492434104215,5.085491725593959,0.003142225704252482
5,55.0,-0.06788028018677758,5.084761685772041,0.002191778402463337
5,56.0,-0.06173594530404182,5.083862845736749,0.002713168645392407
5,57.0,-0.08850026865810517,5.082756259229315,0.004038724004889239
5,58.0,-0.08534598059279755,5.081394037400746,0.003125552620391067
5,59.0,-0.09612068019973585,5.079717317777159,0.0
5,60.0,-0.0937375989731451,5.07765378345118,0.00416299754527468
5,61.0,-0.05694452692970281,5.075114638863677,0.00090023617215923
5,62.0,-0.056436264316724084,5.071990932182973,0.006485644038038616
5,63.0,-0.08269875945947681,5.0681490967972564,0.00465983195045941
5,64.0,-0.0440049880446471,5.063425566833199,0.007894958781847403
5,65.0,-0.010441950407632988,5.057620305752001,0.007649732514426935
5,66.0,-0.025062831208356093,5.050489076072306,0.006335202787598334
5,67.0,-0.013475198493626226,5.041734277131668,0.010732761168727373
5,68.0,-0.009891014260854397,5.0309941942559435,0.013061372665068415
5,69.0,0.04671220318802194,5.01783054831382,0.011186775233663751
5,70.0,0.03617868213689519,5.001714326099869,0.014598362063319228
5,71.0,0.06350736630770384,4.982010032602911,0.017414737188247847
5,72.0,0.0858806456804286,4.957958767008973,0.022425059338072647
5,73.0,0.14071677948697547,4.928660924149861,0.02275466075700828
5,74.0,0.19218119321052482,4.893059906399558,0.025708567339620007
5,75.0,0.3072176506732846,4.84992904022684,0.03051585805136242
5,76.0,0.3435036965156637,4.797864951377417,0.0341992859382436
5,77.0,0.435566067800756,4.735291940548914,0.04446942660352846
5,78.0,0.5244948218904094,4.660483301222607,0.05072566758123078
5,79.0,0.690460961412548,4.5716067589083,0.05834049069655753
5,80.0,0.7867692604841133,4.46680178462041,0.06043508468693737
5,81.0,0.8739101491222006,4.344295674488706,0.06765418130408207
5,82.0,1.0553719364627823,4.202562008600605,0.07812510128308611
5,83.0,1.2249568542855982,4.040518458303951,0.08781277424888656
5,84.0,1.421229532203642,3.857750518328828,0.10273091290139197
5,85.0,1.5091584961817797,3.6547345511332,0.1104932253702703
5,86.0,1.679502225022186,3.433020565243081,0.1202992073197098
5,87.0,1.7468612232657081,3.1953275589408463,0.1331113458076599
5,88.0,1.7981836222124858,2.945508003213361,0.1441874997507372
5,89.0,1.8571298217346144,2.688356959897933,0.1581429960400624
5,90.0,1.8420072214795633,2.4292737499052652,0.1701610757105677
5,91.0,1.79253106315746,2.173821249530102,0.18535384926658613
5,92.0,1.7015455878356032,1.9272564834127195,0.19740066471250106
5,93.0,1.560289960721814,1.6941145538388447,0.20565033802339738
5,94.0,1.4815406766132115,1.4779125104074247,0.21893859002815153
5,95.0,1.318736151842892,1.2810070778521863,0.22627964002331583
5,96.0,1.1559658388144283,1.1046031513861134,0.2418257261000504
5,97.0,1.028693684006749,0.94888108715128,0.2498295851187788
5,98.0,0.8218106630250841,0.8131966943409209,0.2609713206220963
5,99.0,0.6872972998045828,0.6963081537054971,0.26629531992740335
5,100.0,0.5352022004660302,0.5965939705771136,0.2729628225431071
5,101.0,0.4337181307764,0.5122395651174209,0.2783563349846651
5,102.0,0.33828752684946223,0.44138264720547143,0.2864408171083811
5,103.0,0.2684439700620812,0.38221678685460353,0.29165752909486314
5,104.0,0.23618726821498504,0.33305812023027875,0.2929205566847634
5,105.0,0.1263707045841286,0.2923825569442462,0.2995352192896316
5,106.0,0.032281143904751286,0.2588411768504001,0.30092622716857204
5,107.0,0.051181517033600694,0.23126065751805763,0.30374866161642605
5,108.0,0.04191142735399408,0.2086342445322184,0.3046084288139158
5,109.0,-0.004757378196532117,0.190107390914733,0.31130245250547955
5,110.0,0.005437348183957691,0.17496096727801314,0.3103986690139034
5,111.0,-0.07121989806073495,0.1625939621040928,0.31153183815461405
5,112.0,-0.0166307584070264,0.1525068556507555,0.3175928729607234
5,113.0,-0.06604060028490435,0.1442863288957172,0.316131061676576
5,114.0,-0.08353230212876114,0.13759161636323286,0.3195745026473573
5,115.0,-0.07765679451740974,0.13214258546455998,0.3189374417637884
5,116.0,-0.09422284857975703,0.12770948854918945,0.32174132905112146
5,117.0,-0.06976698588528804,0.12410425863754643,0.3172769089389072
5,118.0,-0.10859745693874041,0.12117318466807778,0.3186882202571002
5,119.0,-0.1117313841894845,0.11879079206992248,0.3208352394875068
5,120.0,-0.06518644870340662,0.11685475931888038,0.3218456467722805
5,121.0,-0.09370541611557813,0.11528171406067422,0.3229415506654359
5,122.0,-0.1253072028235102,0.11400376904525168,0.3234462108608448
5,123.0,-0.09679840082115088,0.11296567583587151,0.32092740745146875
5,124.0,-0.08098918540938022,0.11212249147909867,0.32280793568793276
5,125.0,-0.131156530365251,0.11143766921238979,0.32671675540398415
5,126.0,-0.09517852670822888,0.11088149846597074,0.32562249758572265
5,127.0,-0.07488814804519936,0.11042983178258853,0.3238252902457599
5,128.0,-0.06974387223306738,0.11006304688859195,0.3254702819826856
5,129.0,-0.10680085328143706,0.10976520114251809,0.3270537969868381
5,130.0,-0.04606322858449398,0.10952334313993711,0.3215899303770213
5,131.0,-0.025506099513841196,0.10932695255196027,0.31993324557680797
5,132.0,-0.06720687942836132,0.10916748449914897,0.32444041148820135
5,133.0,-0.014775556900195913,0.10903799907732525,0.32615288590121244
5,134.0,-0.037006299523304476,0.10893286020332399,0.324987404827304
5,135.0,-0.08338236036668571,0.10884749086422174,0.32558353466255663
5,136.0,0.017024492647454186,0.10877817424182666,0.32416154718465157
5,137.0,0.001747827266437723,0.10872189213722004,0.3213496107628108
5,138.0,-0.0005691309090467053,0.10867619371503333,0.3267088228923335
5,139.0,0.01593942693768748,0.10863908888815123,0.32557066297406767
5,140.0,0.02962961372033981,0.10860896172386228,0.32283291983913387
5,141.0,-0.015782285573795473,0.10858450011603456,0.32531742361865756
5,142.0,0.02269490019578917,0.10856463867078578,0.32518114774981277
5,143.0,0.024486009542498202,0.10854851232496704,0.3262720301146304
5,144.0,0.028226312175742403,0.10853541868184138,0.3240173131386532
5,145.0,0.07105242273196201,0.1085247874264377,0.3236116558526634
